"Abrangência";"Partido";"Sexo";"Faixa Etária";"Eleitores";"%";
"Brasil";"PMN";"FEMININO";"18 a 20 anos";"378";"0,002"
"Brasil";"PMN";"FEMININO";"21 a 24 anos";"1.695";"0,010"
"Brasil";"PMN";"FEMININO";"25 a 34 anos";"10.876";"0,065"
"Brasil";"PMN";"FEMININO";"35 a 44 anos";"19.229";"0,114"
"Brasil";"PMN";"FEMININO";"45 a 59 anos";"39.667";"0,236"
"Brasil";"PMN";"FEMININO";"60 a 69 anos";"16.549";"0,099"
"Brasil";"PMN";"FEMININO";"70 a 79 anos";"7.936";"0,047"
"Brasil";"PMN";"FEMININO";"Inválida";"2";"0,000"
"Brasil";"PMN";"FEMININO";"Superior a 79 anos";"3.747";"0,022"
"Brasil";"PMN";"MASCULINO";"17 anos";"4";"0,000"
"Brasil";"PMN";"MASCULINO";"18 a 20 anos";"445";"0,003"
"Brasil";"PMN";"MASCULINO";"21 a 24 anos";"1.908";"0,011"
"Brasil";"PMN";"MASCULINO";"25 a 34 anos";"12.914";"0,077"
"Brasil";"PMN";"MASCULINO";"35 a 44 anos";"24.971";"0,149"
"Brasil";"PMN";"MASCULINO";"45 a 59 anos";"48.510";"0,289"
"Brasil";"PMN";"MASCULINO";"60 a 69 anos";"19.342";"0,115"
"Brasil";"PMN";"MASCULINO";"70 a 79 anos";"8.460";"0,050"
"Brasil";"PMN";"MASCULINO";"Inválida";"8";"0,000"
"Brasil";"PMN";"MASCULINO";"Superior a 79 anos";"4.167";"0,025"
"Brasil";"PMN";"NÃO INFORMADO";"35 a 44 anos";"1";"0,000"
"Brasil";"PMN";"NÃO INFORMADO";"45 a 59 anos";"66";"0,000"
"Brasil";"PMN";"NÃO INFORMADO";"60 a 69 anos";"63";"0,000"
"Brasil";"PMN";"NÃO INFORMADO";"70 a 79 anos";"49";"0,000"
"Brasil";"PMN";"NÃO INFORMADO";"Superior a 79 anos";"26";"0,000"
"Brasil";"PMN";"Não informado (nulo)";"Não informada";"152";"0,001"
"Brasil";"PODE";"FEMININO";"16 anos";"3";"0,000"
"Brasil";"PODE";"FEMININO";"17 anos";"17";"0,000"
"Brasil";"PODE";"FEMININO";"18 a 20 anos";"540";"0,003"
"Brasil";"PODE";"FEMININO";"21 a 24 anos";"2.162";"0,013"
"Brasil";"PODE";"FEMININO";"25 a 34 anos";"13.054";"0,078"
"Brasil";"PODE";"FEMININO";"35 a 44 anos";"19.723";"0,117"
"Brasil";"PODE";"FEMININO";"45 a 59 anos";"22.575";"0,134"
"Brasil";"PODE";"FEMININO";"60 a 69 anos";"8.204";"0,049"
"Brasil";"PODE";"FEMININO";"70 a 79 anos";"3.552";"0,021"
"Brasil";"PODE";"FEMININO";"Inválida";"1";"0,000"
"Brasil";"PODE";"FEMININO";"Superior a 79 anos";"1.432";"0,009"
"Brasil";"PODE";"MASCULINO";"16 anos";"2";"0,000"
"Brasil";"PODE";"MASCULINO";"17 anos";"12";"0,000"
"Brasil";"PODE";"MASCULINO";"18 a 20 anos";"605";"0,004"
"Brasil";"PODE";"MASCULINO";"21 a 24 anos";"2.558";"0,015"
"Brasil";"PODE";"MASCULINO";"25 a 34 anos";"16.201";"0,096"
"Brasil";"PODE";"MASCULINO";"35 a 44 anos";"26.114";"0,155"
"Brasil";"PODE";"MASCULINO";"45 a 59 anos";"31.467";"0,187"
"Brasil";"PODE";"MASCULINO";"60 a 69 anos";"11.666";"0,069"
"Brasil";"PODE";"MASCULINO";"70 a 79 anos";"4.781";"0,028"
"Brasil";"PODE";"MASCULINO";"Superior a 79 anos";"1.917";"0,011"
"Brasil";"PODE";"NÃO INFORMADO";"45 a 59 anos";"40";"0,000"
"Brasil";"PODE";"NÃO INFORMADO";"60 a 69 anos";"31";"0,000"
"Brasil";"PODE";"NÃO INFORMADO";"70 a 79 anos";"17";"0,000"
"Brasil";"PODE";"NÃO INFORMADO";"Superior a 79 anos";"7";"0,000"
"Brasil";"PODE";"Não informado (nulo)";"Não informada";"360";"0,002"
"Brasil";"PP";"FEMININO";"16 anos";"11";"0,000"
"Brasil";"PP";"FEMININO";"17 anos";"44";"0,000"
"Brasil";"PP";"FEMININO";"18 a 20 anos";"1.482";"0,009"
"Brasil";"PP";"FEMININO";"21 a 24 anos";"6.256";"0,037"
"Brasil";"PP";"FEMININO";"25 a 34 anos";"44.335";"0,264"
"Brasil";"PP";"FEMININO";"35 a 44 anos";"87.628";"0,522"
"Brasil";"PP";"FEMININO";"45 a 59 anos";"215.904";"1,285"
"Brasil";"PP";"FEMININO";"60 a 69 anos";"140.391";"0,836"
"Brasil";"PP";"FEMININO";"70 a 79 anos";"83.409";"0,497"
"Brasil";"PP";"FEMININO";"Inválida";"6";"0,000"
"Brasil";"PP";"FEMININO";"Superior a 79 anos";"62.057";"0,369"
"Brasil";"PP";"MASCULINO";"16 anos";"11";"0,000"
"Brasil";"PP";"MASCULINO";"17 anos";"45";"0,000"
"Brasil";"PP";"MASCULINO";"18 a 20 anos";"1.534";"0,009"
"Brasil";"PP";"MASCULINO";"21 a 24 anos";"6.796";"0,040"
"Brasil";"PP";"MASCULINO";"25 a 34 anos";"52.676";"0,314"
"Brasil";"PP";"MASCULINO";"35 a 44 anos";"110.669";"0,659"
"Brasil";"PP";"MASCULINO";"45 a 59 anos";"263.580";"1,569"
"Brasil";"PP";"MASCULINO";"60 a 69 anos";"169.325";"1,008"
"Brasil";"PP";"MASCULINO";"70 a 79 anos";"107.200";"0,638"
"Brasil";"PP";"MASCULINO";"Inválida";"13";"0,000"
"Brasil";"PP";"MASCULINO";"Superior a 79 anos";"87.766";"0,522"
"Brasil";"PP";"NÃO INFORMADO";"35 a 44 anos";"4";"0,000"
"Brasil";"PP";"NÃO INFORMADO";"45 a 59 anos";"372";"0,002"
"Brasil";"PP";"NÃO INFORMADO";"60 a 69 anos";"385";"0,002"
"Brasil";"PP";"NÃO INFORMADO";"70 a 79 anos";"378";"0,002"
"Brasil";"PP";"NÃO INFORMADO";"Superior a 79 anos";"514";"0,003"
"Brasil";"PP";"Não informado (nulo)";"Não informada";"1.473";"0,009"
"Brasil";"PPL";"FEMININO";"16 anos";"1";"0,000"
"Brasil";"PPL";"FEMININO";"17 anos";"7";"0,000"
"Brasil";"PPL";"FEMININO";"18 a 20 anos";"265";"0,002"
"Brasil";"PPL";"FEMININO";"21 a 24 anos";"1.205";"0,007"
"Brasil";"PPL";"FEMININO";"25 a 34 anos";"4.482";"0,027"
"Brasil";"PPL";"FEMININO";"35 a 44 anos";"4.433";"0,026"
"Brasil";"PPL";"FEMININO";"45 a 59 anos";"5.009";"0,030"
"Brasil";"PPL";"FEMININO";"60 a 69 anos";"1.550";"0,009"
"Brasil";"PPL";"FEMININO";"70 a 79 anos";"479";"0,003"
"Brasil";"PPL";"FEMININO";"Superior a 79 anos";"125";"0,001"
"Brasil";"PPL";"MASCULINO";"16 anos";"1";"0,000"
"Brasil";"PPL";"MASCULINO";"17 anos";"8";"0,000"
"Brasil";"PPL";"MASCULINO";"18 a 20 anos";"276";"0,002"
"Brasil";"PPL";"MASCULINO";"21 a 24 anos";"1.396";"0,008"
"Brasil";"PPL";"MASCULINO";"25 a 34 anos";"5.276";"0,031"
"Brasil";"PPL";"MASCULINO";"35 a 44 anos";"5.843";"0,035"
"Brasil";"PPL";"MASCULINO";"45 a 59 anos";"6.984";"0,042"
"Brasil";"PPL";"MASCULINO";"60 a 69 anos";"2.298";"0,014"
"Brasil";"PPL";"MASCULINO";"70 a 79 anos";"668";"0,004"
"Brasil";"PPL";"MASCULINO";"Superior a 79 anos";"138";"0,001"
"Brasil";"PPL";"NÃO INFORMADO";"45 a 59 anos";"5";"0,000"
"Brasil";"PPL";"NÃO INFORMADO";"60 a 69 anos";"1";"0,000"
"Brasil";"PPL";"NÃO INFORMADO";"70 a 79 anos";"1";"0,000"
"Brasil";"PPL";"NÃO INFORMADO";"Superior a 79 anos";"3";"0,000"
"Brasil";"PPS";"FEMININO";"17 anos";"14";"0,000"
"Brasil";"PPS";"FEMININO";"18 a 20 anos";"482";"0,003"
"Brasil";"PPS";"FEMININO";"21 a 24 anos";"2.312";"0,014"
"Brasil";"PPS";"FEMININO";"25 a 34 anos";"20.589";"0,123"
"Brasil";"PPS";"FEMININO";"35 a 44 anos";"49.732";"0,296"
"Brasil";"PPS";"FEMININO";"45 a 59 anos";"73.086";"0,435"
"Brasil";"PPS";"FEMININO";"60 a 69 anos";"32.523";"0,194"
"Brasil";"PPS";"FEMININO";"70 a 79 anos";"14.864";"0,088"
"Brasil";"PPS";"FEMININO";"Inválida";"3";"0,000"
"Brasil";"PPS";"FEMININO";"Superior a 79 anos";"7.497";"0,045"
"Brasil";"PPS";"MASCULINO";"16 anos";"4";"0,000"
"Brasil";"PPS";"MASCULINO";"17 anos";"10";"0,000"
"Brasil";"PPS";"MASCULINO";"18 a 20 anos";"626";"0,004"
"Brasil";"PPS";"MASCULINO";"21 a 24 anos";"2.818";"0,017"
"Brasil";"PPS";"MASCULINO";"25 a 34 anos";"27.064";"0,161"
"Brasil";"PPS";"MASCULINO";"35 a 44 anos";"68.293";"0,407"
"Brasil";"PPS";"MASCULINO";"45 a 59 anos";"102.714";"0,611"
"Brasil";"PPS";"MASCULINO";"60 a 69 anos";"45.329";"0,270"
"Brasil";"PPS";"MASCULINO";"70 a 79 anos";"20.869";"0,124"
"Brasil";"PPS";"MASCULINO";"Inválida";"6";"0,000"
"Brasil";"PPS";"MASCULINO";"Superior a 79 anos";"10.594";"0,063"
"Brasil";"PPS";"NÃO INFORMADO";"35 a 44 anos";"1";"0,000"
"Brasil";"PPS";"NÃO INFORMADO";"45 a 59 anos";"116";"0,001"
"Brasil";"PPS";"NÃO INFORMADO";"60 a 69 anos";"105";"0,001"
"Brasil";"PPS";"NÃO INFORMADO";"70 a 79 anos";"53";"0,000"
"Brasil";"PPS";"NÃO INFORMADO";"Superior a 79 anos";"56";"0,000"
"Brasil";"PPS";"Não informado (nulo)";"Não informada";"2.381";"0,014"
"Brasil";"PR";"FEMININO";"16 anos";"2";"0,000"
"Brasil";"PR";"FEMININO";"17 anos";"14";"0,000"
"Brasil";"PR";"FEMININO";"18 a 20 anos";"776";"0,005"
"Brasil";"PR";"FEMININO";"21 a 24 anos";"3.585";"0,021"
"Brasil";"PR";"FEMININO";"25 a 34 anos";"32.193";"0,192"
"Brasil";"PR";"FEMININO";"35 a 44 anos";"69.235";"0,412"
"Brasil";"PR";"FEMININO";"45 a 59 anos";"133.295";"0,793"
"Brasil";"PR";"FEMININO";"60 a 69 anos";"63.454";"0,378"
"Brasil";"PR";"FEMININO";"70 a 79 anos";"33.029";"0,197"
"Brasil";"PR";"FEMININO";"Inválida";"8";"0,000"
"Brasil";"PR";"FEMININO";"Superior a 79 anos";"19.263";"0,115"
"Brasil";"PR";"MASCULINO";"16 anos";"2";"0,000"
"Brasil";"PR";"MASCULINO";"17 anos";"23";"0,000"
"Brasil";"PR";"MASCULINO";"18 a 20 anos";"874";"0,005"
"Brasil";"PR";"MASCULINO";"21 a 24 anos";"4.339";"0,026"
"Brasil";"PR";"MASCULINO";"25 a 34 anos";"39.049";"0,232"
"Brasil";"PR";"MASCULINO";"35 a 44 anos";"86.970";"0,518"
"Brasil";"PR";"MASCULINO";"45 a 59 anos";"164.786";"0,981"
"Brasil";"PR";"MASCULINO";"60 a 69 anos";"79.077";"0,471"
"Brasil";"PR";"MASCULINO";"70 a 79 anos";"41.182";"0,245"
"Brasil";"PR";"MASCULINO";"Inválida";"16";"0,000"
"Brasil";"PR";"MASCULINO";"Superior a 79 anos";"24.803";"0,148"
"Brasil";"PR";"NÃO INFORMADO";"35 a 44 anos";"5";"0,000"
"Brasil";"PR";"NÃO INFORMADO";"45 a 59 anos";"281";"0,002"
"Brasil";"PR";"NÃO INFORMADO";"60 a 69 anos";"219";"0,001"
"Brasil";"PR";"NÃO INFORMADO";"70 a 79 anos";"158";"0,001"
"Brasil";"PR";"NÃO INFORMADO";"Superior a 79 anos";"154";"0,001"
"Brasil";"PR";"Não informado (nulo)";"Não informada";"604";"0,004"
"Brasil";"PRB";"FEMININO";"16 anos";"5";"0,000"
"Brasil";"PRB";"FEMININO";"17 anos";"32";"0,000"
"Brasil";"PRB";"FEMININO";"18 a 20 anos";"1.425";"0,008"
"Brasil";"PRB";"FEMININO";"21 a 24 anos";"6.429";"0,038"
"Brasil";"PRB";"FEMININO";"25 a 34 anos";"49.297";"0,293"
"Brasil";"PRB";"FEMININO";"35 a 44 anos";"52.123";"0,310"
"Brasil";"PRB";"FEMININO";"45 a 59 anos";"59.444";"0,354"
"Brasil";"PRB";"FEMININO";"60 a 69 anos";"22.553";"0,134"
"Brasil";"PRB";"FEMININO";"70 a 79 anos";"9.317";"0,055"
"Brasil";"PRB";"FEMININO";"Inválida";"2";"0,000"
"Brasil";"PRB";"FEMININO";"Superior a 79 anos";"2.723";"0,016"
"Brasil";"PRB";"MASCULINO";"17 anos";"47";"0,000"
"Brasil";"PRB";"MASCULINO";"18 a 20 anos";"1.479";"0,009"
"Brasil";"PRB";"MASCULINO";"21 a 24 anos";"6.707";"0,040"
"Brasil";"PRB";"MASCULINO";"25 a 34 anos";"46.814";"0,279"
"Brasil";"PRB";"MASCULINO";"35 a 44 anos";"51.810";"0,308"
"Brasil";"PRB";"MASCULINO";"45 a 59 anos";"56.774";"0,338"
"Brasil";"PRB";"MASCULINO";"60 a 69 anos";"19.536";"0,116"
"Brasil";"PRB";"MASCULINO";"70 a 79 anos";"7.589";"0,045"
"Brasil";"PRB";"MASCULINO";"Inválida";"4";"0,000"
"Brasil";"PRB";"MASCULINO";"Superior a 79 anos";"2.198";"0,013"
"Brasil";"PRB";"NÃO INFORMADO";"35 a 44 anos";"1";"0,000"
"Brasil";"PRB";"NÃO INFORMADO";"45 a 59 anos";"60";"0,000"
"Brasil";"PRB";"NÃO INFORMADO";"60 a 69 anos";"31";"0,000"
"Brasil";"PRB";"NÃO INFORMADO";"70 a 79 anos";"20";"0,000"
"Brasil";"PRB";"NÃO INFORMADO";"Superior a 79 anos";"13";"0,000"
"Brasil";"PRB";"Não informado (nulo)";"Não informada";"363";"0,002"
"Brasil";"PROS";"FEMININO";"16 anos";"5";"0,000"
"Brasil";"PROS";"FEMININO";"17 anos";"17";"0,000"
"Brasil";"PROS";"FEMININO";"18 a 20 anos";"798";"0,005"
"Brasil";"PROS";"FEMININO";"21 a 24 anos";"3.477";"0,021"
"Brasil";"PROS";"FEMININO";"25 a 34 anos";"10.144";"0,060"
"Brasil";"PROS";"FEMININO";"35 a 44 anos";"10.408";"0,062"
"Brasil";"PROS";"FEMININO";"45 a 59 anos";"10.519";"0,063"
"Brasil";"PROS";"FEMININO";"60 a 69 anos";"2.930";"0,017"
"Brasil";"PROS";"FEMININO";"70 a 79 anos";"873";"0,005"
"Brasil";"PROS";"FEMININO";"Superior a 79 anos";"195";"0,001"
"Brasil";"PROS";"MASCULINO";"16 anos";"4";"0,000"
"Brasil";"PROS";"MASCULINO";"17 anos";"26";"0,000"
"Brasil";"PROS";"MASCULINO";"18 a 20 anos";"927";"0,006"
"Brasil";"PROS";"MASCULINO";"21 a 24 anos";"4.169";"0,025"
"Brasil";"PROS";"MASCULINO";"25 a 34 anos";"13.600";"0,081"
"Brasil";"PROS";"MASCULINO";"35 a 44 anos";"15.689";"0,093"
"Brasil";"PROS";"MASCULINO";"45 a 59 anos";"17.234";"0,103"
"Brasil";"PROS";"MASCULINO";"60 a 69 anos";"5.000";"0,030"
"Brasil";"PROS";"MASCULINO";"70 a 79 anos";"1.369";"0,008"
"Brasil";"PROS";"MASCULINO";"Superior a 79 anos";"315";"0,002"
"Brasil";"PROS";"NÃO INFORMADO";"35 a 44 anos";"1";"0,000"
"Brasil";"PROS";"NÃO INFORMADO";"45 a 59 anos";"14";"0,000"
"Brasil";"PROS";"NÃO INFORMADO";"60 a 69 anos";"3";"0,000"
"Brasil";"PROS";"NÃO INFORMADO";"70 a 79 anos";"1";"0,000"
"Brasil";"PRP";"FEMININO";"17 anos";"6";"0,000"
"Brasil";"PRP";"FEMININO";"18 a 20 anos";"440";"0,003"
"Brasil";"PRP";"FEMININO";"21 a 24 anos";"2.390";"0,014"
"Brasil";"PRP";"FEMININO";"25 a 34 anos";"14.143";"0,084"
"Brasil";"PRP";"FEMININO";"35 a 44 anos";"24.026";"0,143"
"Brasil";"PRP";"FEMININO";"45 a 59 anos";"40.682";"0,242"
"Brasil";"PRP";"FEMININO";"60 a 69 anos";"17.477";"0,104"
"Brasil";"PRP";"FEMININO";"70 a 79 anos";"8.609";"0,051"
"Brasil";"PRP";"FEMININO";"Inválida";"3";"0,000"
"Brasil";"PRP";"FEMININO";"Superior a 79 anos";"4.549";"0,027"
"Brasil";"PRP";"MASCULINO";"16 anos";"1";"0,000"
"Brasil";"PRP";"MASCULINO";"17 anos";"4";"0,000"
"Brasil";"PRP";"MASCULINO";"18 a 20 anos";"516";"0,003"
"Brasil";"PRP";"MASCULINO";"21 a 24 anos";"2.526";"0,015"
"Brasil";"PRP";"MASCULINO";"25 a 34 anos";"16.324";"0,097"
"Brasil";"PRP";"MASCULINO";"35 a 44 anos";"30.568";"0,182"
"Brasil";"PRP";"MASCULINO";"45 a 59 anos";"50.876";"0,303"
"Brasil";"PRP";"MASCULINO";"60 a 69 anos";"21.244";"0,126"
"Brasil";"PRP";"MASCULINO";"70 a 79 anos";"10.214";"0,061"
"Brasil";"PRP";"MASCULINO";"Inválida";"3";"0,000"
"Brasil";"PRP";"MASCULINO";"Superior a 79 anos";"5.656";"0,034"
"Brasil";"PRP";"NÃO INFORMADO";"45 a 59 anos";"80";"0,000"
"Brasil";"PRP";"NÃO INFORMADO";"60 a 69 anos";"65";"0,000"
"Brasil";"PRP";"NÃO INFORMADO";"70 a 79 anos";"49";"0,000"
"Brasil";"PRP";"NÃO INFORMADO";"Superior a 79 anos";"36";"0,000"
"Brasil";"PRP";"Não informado (nulo)";"Não informada";"404";"0,002"
"Brasil";"PRTB";"FEMININO";"16 anos";"1";"0,000"
"Brasil";"PRTB";"FEMININO";"17 anos";"5";"0,000"
"Brasil";"PRTB";"FEMININO";"18 a 20 anos";"302";"0,002"
"Brasil";"PRTB";"FEMININO";"21 a 24 anos";"1.448";"0,009"
"Brasil";"PRTB";"FEMININO";"25 a 34 anos";"10.273";"0,061"
"Brasil";"PRTB";"FEMININO";"35 a 44 anos";"16.884";"0,101"
"Brasil";"PRTB";"FEMININO";"45 a 59 anos";"19.330";"0,115"
"Brasil";"PRTB";"FEMININO";"60 a 69 anos";"7.450";"0,044"
"Brasil";"PRTB";"FEMININO";"70 a 79 anos";"3.123";"0,019"
"Brasil";"PRTB";"FEMININO";"Inválida";"1";"0,000"
"Brasil";"PRTB";"FEMININO";"Superior a 79 anos";"1.345";"0,008"
"Brasil";"PRTB";"MASCULINO";"16 anos";"1";"0,000"
"Brasil";"PRTB";"MASCULINO";"17 anos";"8";"0,000"
"Brasil";"PRTB";"MASCULINO";"18 a 20 anos";"355";"0,002"
"Brasil";"PRTB";"MASCULINO";"21 a 24 anos";"1.656";"0,010"
"Brasil";"PRTB";"MASCULINO";"25 a 34 anos";"12.168";"0,072"
"Brasil";"PRTB";"MASCULINO";"35 a 44 anos";"21.582";"0,128"
"Brasil";"PRTB";"MASCULINO";"45 a 59 anos";"26.083";"0,155"
"Brasil";"PRTB";"MASCULINO";"60 a 69 anos";"10.270";"0,061"
"Brasil";"PRTB";"MASCULINO";"70 a 79 anos";"4.299";"0,026"
"Brasil";"PRTB";"MASCULINO";"Superior a 79 anos";"1.915";"0,011"
"Brasil";"PRTB";"NÃO INFORMADO";"45 a 59 anos";"27";"0,000"
"Brasil";"PRTB";"NÃO INFORMADO";"60 a 69 anos";"22";"0,000"
"Brasil";"PRTB";"NÃO INFORMADO";"70 a 79 anos";"10";"0,000"
"Brasil";"PRTB";"NÃO INFORMADO";"Superior a 79 anos";"11";"0,000"
"Brasil";"PRTB";"Não informado (nulo)";"Não informada";"332";"0,002"
"Brasil";"PSB";"FEMININO";"16 anos";"2";"0,000"
"Brasil";"PSB";"FEMININO";"17 anos";"41";"0,000"
"Brasil";"PSB";"FEMININO";"18 a 20 anos";"1.371";"0,008"
"Brasil";"PSB";"FEMININO";"21 a 24 anos";"5.534";"0,033"
"Brasil";"PSB";"FEMININO";"25 a 34 anos";"41.145";"0,245"
"Brasil";"PSB";"FEMININO";"35 a 44 anos";"65.835";"0,392"
"Brasil";"PSB";"FEMININO";"45 a 59 anos";"98.467";"0,586"
"Brasil";"PSB";"FEMININO";"60 a 69 anos";"42.039";"0,250"
"Brasil";"PSB";"FEMININO";"70 a 79 anos";"19.076";"0,114"
"Brasil";"PSB";"FEMININO";"Inválida";"7";"0,000"
"Brasil";"PSB";"FEMININO";"Superior a 79 anos";"9.435";"0,056"
"Brasil";"PSB";"MASCULINO";"16 anos";"5";"0,000"
"Brasil";"PSB";"MASCULINO";"17 anos";"53";"0,000"
"Brasil";"PSB";"MASCULINO";"18 a 20 anos";"1.506";"0,009"
"Brasil";"PSB";"MASCULINO";"21 a 24 anos";"6.724";"0,040"
"Brasil";"PSB";"MASCULINO";"25 a 34 anos";"50.531";"0,301"
"Brasil";"PSB";"MASCULINO";"35 a 44 anos";"86.729";"0,516"
"Brasil";"PSB";"MASCULINO";"45 a 59 anos";"131.784";"0,784"
"Brasil";"PSB";"MASCULINO";"60 a 69 anos";"56.864";"0,338"
"Brasil";"PSB";"MASCULINO";"70 a 79 anos";"25.517";"0,152"
"Brasil";"PSB";"MASCULINO";"Inválida";"6";"0,000"
"Brasil";"PSB";"MASCULINO";"Superior a 79 anos";"11.977";"0,071"
"Brasil";"PSB";"NÃO INFORMADO";"35 a 44 anos";"1";"0,000"
"Brasil";"PSB";"NÃO INFORMADO";"45 a 59 anos";"196";"0,001"
"Brasil";"PSB";"NÃO INFORMADO";"60 a 69 anos";"128";"0,001"
"Brasil";"PSB";"NÃO INFORMADO";"70 a 79 anos";"86";"0,001"
"Brasil";"PSB";"NÃO INFORMADO";"Superior a 79 anos";"58";"0,000"
"Brasil";"PSB";"Não informado (nulo)";"Não informada";"1.294";"0,008"
"Brasil";"PSC";"FEMININO";"16 anos";"2";"0,000"
"Brasil";"PSC";"FEMININO";"17 anos";"12";"0,000"
"Brasil";"PSC";"FEMININO";"18 a 20 anos";"797";"0,005"
"Brasil";"PSC";"FEMININO";"21 a 24 anos";"4.014";"0,024"
"Brasil";"PSC";"FEMININO";"25 a 34 anos";"27.632";"0,164"
"Brasil";"PSC";"FEMININO";"35 a 44 anos";"41.336";"0,246"
"Brasil";"PSC";"FEMININO";"45 a 59 anos";"64.943";"0,387"
"Brasil";"PSC";"FEMININO";"60 a 69 anos";"27.082";"0,161"
"Brasil";"PSC";"FEMININO";"70 a 79 anos";"13.340";"0,079"
"Brasil";"PSC";"FEMININO";"Inválida";"4";"0,000"
"Brasil";"PSC";"FEMININO";"Superior a 79 anos";"6.992";"0,042"
"Brasil";"PSC";"MASCULINO";"16 anos";"2";"0,000"
"Brasil";"PSC";"MASCULINO";"17 anos";"24";"0,000"
"Brasil";"PSC";"MASCULINO";"18 a 20 anos";"1.006";"0,006"
"Brasil";"PSC";"MASCULINO";"21 a 24 anos";"4.621";"0,028"
"Brasil";"PSC";"MASCULINO";"25 a 34 anos";"32.887";"0,196"
